iteration,mu_logkn,mu_logatox,sigma_logkn,sigma_logatox,median_ess,median_pct_yr,median_cor_ka,median_kn_sd,n_valid
41,-8.55295038478022,-9.936056155394661,0.6828902375141923,0.7110814893709427,43996.82211259713,7.849890048911956,-0.20423652029207712,0.6259059084479814,2118
42,-8.552397184919002,-9.935305321642247,0.6813991527166285,0.7092394488564437,43968.14027367502,7.863470324785299,-0.20254268855478225,0.6263129718035132,2118
43,-8.55188467469944,-9.934851574889645,0.6801286437872521,0.707659013479307,43921.65659224641,7.869556149362422,-0.1986867196972409,0.6241137184807233,2118
44,-8.551423491007943,-9.934270301108214,0.6787030879291096,0.7064144876613979,43988.0394020482,7.879201753022191,-0.20108742295083282,0.6224581847915802,2118
45,-8.551088599732312,-9.933885364550667,0.6774415822153236,0.7053824263558727,44009.19667238563,7.885678390901502,-0.2011516210960737,0.6218421048737588,2118
46,-8.55072628356816,-9.93338876302313,0.6764653424657615,0.7043719591884714,44068.858331166695,7.893208139476482,-0.19847751035125738,0.622623398972902,2118
47,-8.550383102991717,-9.932923782039692,0.6756841846191753,0.7031426352244149,44012.961580286115,7.8994264870286095,-0.19850286368399012,0.6206777674201744,2118
48,-8.550018234055683,-9.932781862186383,0.6747827854057665,0.7023425636249125,44052.88842133687,7.903721648943734,-0.19930736220705375,0.6197427303352614,2118
49,-8.549722414107093,-9.93228223265397,0.6738691220764494,0.7016116088214055,44017.48741878083,7.908656172724632,-0.20187684312462528,0.6178656471043908,2118
50,-8.549464485646006,-9.93202347019788,0.6732614333681822,0.7007889189485185,44101.56702308345,7.914021405261822,-0.19952754502779518,0.6176919818210505,2118
51,-8.549158957366844,-9.931825516469921,0.6727467712996128,0.6999502350733755,44000.65993886377,7.917944875067712,-0.198738990077908,0.6180460589563493,2118
52,-8.549037554845087,-9.93159750111675,0.6720968114245501,0.6993073035689359,44100.75954077183,7.922874862347678,-0.19715994691725525,0.6159105743980139,2118
53,-8.548748493907764,-9.931460291374751,0.6716767546859849,0.6987115852393362,44056.718548934485,7.925775580352645,-0.200983988212521,0.6153929944551502,2118
54,-8.548603222061027,-9.931341131208029,0.6713081910830594,0.6982607371349123,44095.89435457241,7.9268729029470855,-0.1966307160885658,0.6159276970653609,2118
55,-8.548326554311036,-9.93108628065329,0.6707490637652662,0.697601415893346,44085.19806918404,7.9293072602047765,-0.20627382917154247,0.6169418416580326,2118
56,-8.54824426179171,-9.930745642927942,0.6703365822544564,0.6971115264052639,44031.525394251585,7.935689577798389,-0.19395975176426933,0.6150157750439652,2118
57,-8.548227909024574,-9.93058308409155,0.6701084188136357,0.6967386239784292,44084.3733437496,7.936148706596996,-0.19485842386135807,0.6142777596232014,2118
58,-8.54817556764174,-9.930494773164664,0.6698494773026191,0.6965457960969688,44101.875219329086,7.939319291920327,-0.20103113703151634,0.6161964029545117,2118
59,-8.548003505530135,-9.93049032176772,0.6696328758762692,0.6962372233560875,44092.775348259594,7.93787425377972,-0.19628533185024205,0.6164278804534974,2118
60,-8.547746162093153,-9.930574213602203,0.669481476166425,0.6958962693581542,44063.6964210009,7.941343015620561,-0.19918346272090454,0.615080166600068,2118
61,-8.547803605403654,-9.930319364423761,0.6694451619013226,0.6953417290985971,44215.99853442048,7.941122450121057,-0.19618817906276853,0.6134584321301443,2118
62,-8.547649577462167,-9.93042173467,0.6693605066721882,0.6951847800989065,44105.3736005363,7.943040868189904,-0.19968273480203608,0.6146440067032375,2118
63,-8.547601215225528,-9.93023365512927,0.66916013898043,0.6949715919364252,44083.88042604101,7.945301417424172,-0.19520334961282884,0.6150282143436823,2118
64,-8.547635851611007,-9.93009099539461,0.6689356396345351,0.6948487517720797,44161.98048816438,7.946420022301787,-0.19945617695423906,0.6131714803670061,2118
65,-8.547678231761093,-9.929986757718453,0.6688195867363202,0.694494303175229,44100.558672341445,7.945787062122639,-0.19630917769174444,0.6141050365091787,2118
66,-8.547625535487013,-9.929910884740538,0.6686225629056004,0.6943559103849354,44224.65630901638,7.9470446825129155,-0.19789097118460952,0.613305265442835,2118
67,-8.547459261156106,-9.93003230967059,0.6685608640415668,0.6943704551418203,44125.60448168457,7.948340861758824,-0.1977023871349888,0.6145087745707027,2118
68,-8.547589586539711,-9.929918560901353,0.6686686775575487,0.6943033247965522,44160.514173216805,7.947654502082934,-0.1990976624714429,0.6140455721060367,2118
69,-8.547678512071395,-9.92979307685255,0.6685644309336954,0.6943328968170422,44143.70750734811,7.948190385190751,-0.19512837292228094,0.6140222384801564,2118
70,-8.54759745559711,-9.929643090632656,0.6684293919101544,0.6942287035479545,44115.42209028644,7.95118228553754,-0.1986076310707936,0.6132668106809966,2118
71,-8.54745285173319,-9.929740081139485,0.6686929656358146,0.6939370970761198,44135.73672871773,7.950696365757059,-0.1954278798676054,0.6134023336822723,2118
72,-8.547516598609787,-9.929678164952435,0.6685670079086092,0.6939239960862374,44154.70150063003,7.949364051150393,-0.20059800272532502,0.6135459047246268,2118
73,-8.547507049271903,-9.929642581635882,0.6685676945595007,0.6938295866981427,44151.63962848991,7.9496672485200985,-0.20061838905146542,0.6133732340183813,2118
74,-8.54751289812644,-9.929496834114662,0.6684084403452926,0.693612491982719,44177.07788468611,7.952358078179383,-0.1973161807446035,0.6139107728241684,2118
75,-8.547463491825557,-9.929454490557541,0.6683368354344811,0.6934311088527347,44105.72386038063,7.9550609576542755,-0.19703260824311858,0.6146159211099028,2118
76,-8.547434890827361,-9.929445240627956,0.6683525412418909,0.6934229729192799,44145.667646091766,7.953003847898932,-0.19605985576964124,0.6120409333083143,2118
77,-8.547415644917706,-9.929457719528612,0.6683251302958305,0.693443950140222,44167.305106022664,7.953212292806739,-0.19900556601374597,0.6135021623915501,2118
78,-8.54741336464194,-9.929449049819473,0.668263015862965,0.6934073334990094,44123.43186099199,7.951984895253933,-0.19768919185420125,0.6133215375996657,2118
79,-8.547422120435298,-9.929442253187368,0.6682884051112065,0.693384015028851,44126.98566359027,7.954841934785695,-0.19659362440470474,0.612255169485741,2118
80,-8.547413533628095,-9.929452864435527,0.6682771021242924,0.6933398215440641,44140.438980127015,7.952201703999851,-0.19667299784533837,0.6139643556139932,2118
81,-8.547407036211556,-9.929455690217118,0.668285523247072,0.6933326060215134,44144.89157964899,7.953319908707623,-0.19842742538600794,0.6138723361887086,2118
82,-8.547401874930847,-9.929464240052036,0.6682773543218817,0.6933197709961718,44118.83311464661,7.9524537511859394,-0.19555700247797683,0.6135082136178275,2118
83,-8.547384368136385,-9.92947624110111,0.6682781714930193,0.6933137901646417,44109.63872679329,7.952799910130115,-0.19814055954084137,0.6134134868386214,2118
84,-8.54738886211382,-9.929457987010867,0.6682600039641609,0.6933154604454663,44161.919525922116,7.954176815029628,-0.19863548521978347,0.6114672684090836,2118
85,-8.547390992604875,-9.929459128567865,0.6682680774412781,0.6933094297669588,44118.664490700205,7.953308814839821,-0.19775526134424437,0.6135947450602879,2118
86,-8.547399042562672,-9.929453742706524,0.6682600917821108,0.6933162590901059,44105.23579789457,7.953345178548716,-0.19843657284312788,0.6120778607041995,2118
87,-8.54739881515398,-9.92945508354591,0.6682735973939739,0.6933235202398014,44119.912870586246,7.95423153177926,-0.19462957680528092,0.6143389513869764,2118
88,-8.547389965192862,-9.929452824782128,0.6682573101301914,0.6933194902650237,44117.790913146484,7.954437988465374,-0.19787925403644752,0.6132153790488232,2118
89,-8.547386803115113,-9.929452127375855,0.6682470660974189,0.6933218097223698,44171.41323096572,7.9538407194121366,-0.19729363269160352,0.6135511579687056,2118
90,-8.547387346462148,-9.929451782868506,0.6682560771987477,0.693315501250845,44140.634445508724,7.955077988921394,-0.20014332449606054,0.6138364858272463,2118
91,-8.54739263782457,-9.929448184292355,0.6682526518294365,0.6933104742529227,44171.84518101379,7.9549644736456315,-0.20086764292676046,0.6122468025805059,2118
92,-8.547393664276296,-9.929445602471512,0.6682614769408748,0.6933027465734971,44151.529163685496,7.9547105589429625,-0.19932676622695641,0.6132163398042443,2118
93,-8.547392125768575,-9.929456028564967,0.668259663430358,0.6933100081737741,44147.161175530346,7.952888750521314,-0.1996628473715421,0.612307430093818,2118
94,-8.547389628469498,-9.929450992399197,0.6682469711102037,0.6933087610223733,44176.177846151615,7.955884978197947,-0.19879870814423659,0.6124752227425279,2118
95,-8.547385212809205,-9.929454881186839,0.6682494934028465,0.6933043751343134,44103.12477531654,7.9532534307138585,-0.19537713661502637,0.6123997332148784,2118
96,-8.547378492467805,-9.929455352233388,0.6682379652567951,0.6933131647300916,44148.125675877,7.956147184867252,-0.1986555430201735,0.6124645524145862,2118
97,-8.54737380799887,-9.929460783494367,0.6682361643317932,0.6933163505102176,44126.90597966114,7.955535291186017,-0.1963614990677397,0.6134407668205915,2118
98,-8.547376923639236,-9.929453806669672,0.6682288021087325,0.6933167332447819,44118.461616136934,7.954356220171343,-0.19718198815109383,0.6134062651539489,2118
99,-8.547378677887636,-9.929452927322332,0.6682208272696387,0.6933167970377344,44163.995868583486,7.954856583350822,-0.1984597149075591,0.6126582040343496,2118
100,-8.54737547410451,-9.929448632036761,0.6682147825934148,0.6933175566751765,44118.564283925574,7.956412562519121,-0.19651026227341756,0.6136765298568478,2118
101,-8.547370427185493,-9.929448852900563,0.6682108963511524,0.6933151562192619,44142.18861783423,7.955461101298328,-0.1952242078375367,0.613327416009085,2118
102,-8.5473637192826,-9.929447920594132,0.66820447479606,0.6933143345966848,44125.39562646042,7.953101909240101,-0.19485613880102456,0.6147990309321658,2118
103,-8.54736968716725,-9.929447978615332,0.6682051495273131,0.6933210996218508,44113.16047532329,7.952372642364885,-0.19874321872381145,0.6125473718573906,2118
104,-8.54737133413477,-9.929446057987144,0.66820437061052,0.693318475861096,44195.9662219489,7.952593871003138,-0.19669219960349044,0.6125903977147138,2118
105,-8.547368327287899,-9.929447624105466,0.6682021454897294,0.693312190154008,44183.53641734708,7.955566650921192,-0.19736380051694086,0.6133351056468461,2118
106,-8.547366134077581,-9.929449452470678,0.6681990571526434,0.69331321807773,44156.21283257852,7.953522332897489,-0.1943648650940381,0.6131566281504528,2118
107,-8.547364845002607,-9.929446828119858,0.6681948202103263,0.6933197922000943,44132.8728768191,7.9541525576619865,-0.19971354407739278,0.6141748374378637,2118
108,-8.54736882232482,-9.929445187234695,0.6682007542344297,0.6933145418220639,44120.959903132054,7.95344745601787,-0.19744115956753955,0.6120072943528412,2118
109,-8.547367881494647,-9.929449398530998,0.6682065406419613,0.6933182708921057,44139.01719188197,7.9522592872475375,-0.1944254936912726,0.6106411952553975,2118
110,-8.54737145577604,-9.929448455971002,0.6682087861715329,0.6933218432417134,44172.65759018573,7.954136850963195,-0.19745283097473693,0.6133001363589043,2118
111,-8.547369769684886,-9.9294478677869,0.668211036382082,0.6933174645173473,44155.85240861652,7.953716573362069,-0.19940108753109992,0.6135195506030007,2118
112,-8.547370403516934,-9.929444463207146,0.6682090544970559,0.6933116324131117,44156.04566434423,7.955415552851252,-0.19713828675287126,0.6134053294443227,2118
113,-8.547371338872308,-9.929444122784533,0.6682071798911452,0.6933106377471886,44079.17691370724,7.9544092360665895,-0.1987582729922467,0.6124287570251482,2118
114,-8.547371872051114,-9.929446068474455,0.6682064772633592,0.6933112513498862,44086.312192705285,7.9544038731142575,-0.19793453748620232,0.6132390373903254,2118
115,-8.547374805858736,-9.929444610575002,0.6682068525764009,0.6933101029186115,44161.85227733957,7.953731956111055,-0.19753107817835247,0.6132121004889918,2118
116,-8.547373490231235,-9.929446793391874,0.6682063109149006,0.6933075242106889,44175.899283780964,7.953461297526177,-0.1976136705325135,0.6130525885334208,2118
117,-8.547373609470784,-9.929447572831133,0.6682045913040454,0.6933093672110594,44107.40221012742,7.953635356029453,-0.19752449073250472,0.6125177801196824,2118
118,-8.547374702604662,-9.929446951581925,0.6682071692282257,0.6933093410468388,44149.10794861911,7.954578058952173,-0.19683046181566874,0.613193309714458,2118
119,-8.54737577039634,-9.92944596202029,0.668201724971344,0.6933116562108924,44171.76320202246,7.954806523555618,-0.19827958837793677,0.614243093407175,2118
120,-8.547376866018128,-9.929444424582135,0.6682019080176731,0.6933084861456634,44214.310691372164,7.953534791874195,-0.1993098953669563,0.6139859047478662,2118
121,-8.547378585225278,-9.929441546222337,0.6681999648404762,0.69330918221494,44137.18786527087,7.955920923376308,-0.19382905071718548,0.6108911398726873,2118
122,-8.547379264642137,-9.929444465177431,0.6682009399360073,0.6933072486022991,44123.2250526132,7.952818068415802,-0.19594814747796485,0.6127285283265596,2118
123,-8.547380478368732,-9.929444866333405,0.6681996000216833,0.6933092491931756,44162.550745885965,7.953362853304369,-0.1976511756379079,0.6131336170403043,2118
124,-8.547381403392432,-9.929443605315889,0.6681992336697186,0.6933070184096475,44144.82245562454,7.951432808003933,-0.19604468011644505,0.6130064512598965,2118
125,-8.547379012957027,-9.929444810331727,0.6681995710366886,0.6932977310425978,44130.711368145654,7.953498499552881,-0.19941930797034862,0.6128527540960826,2118
126,-8.547380885640782,-9.929441775477436,0.6682025353288356,0.6932926989550736,44165.1265687847,7.954319810135524,-0.19918974024215297,0.6143454946189315,2118
127,-8.54738004851899,-9.929441310944314,0.668201218672083,0.6932933926976819,44093.603455407225,7.95387483223034,-0.19806035070033928,0.6126731694680025,2118
128,-8.547379730311722,-9.929438210901742,0.668196650400073,0.6932948461439897,44094.423565389145,7.957300205696066,-0.19732471167283988,0.6129903448249974,2118
129,-8.54737993074498,-9.929437475682555,0.6681968345814587,0.6932944944483569,44138.81014532843,7.953828245501898,-0.19544709599798407,0.6133753792127186,2118
130,-8.547379594838675,-9.92943498689669,0.6681978687973987,0.6932953144791343,44078.98221358635,7.955207640278466,-0.19734717676418623,0.6135900705528929,2118
131,-8.547379547012516,-9.929436750302882,0.668194866855159,0.6932944067183334,44177.174513312275,7.952272355442297,-0.1959748108574994,0.6133720026444173,2118
132,-8.54737930173274,-9.929435157750795,0.6681946883636456,0.6932926725531907,44191.98333488741,7.953254684168199,-0.19885214428649284,0.6137609992357127,2118
133,-8.547379746033988,-9.929434622313176,0.6681924450162642,0.6932918447009776,44097.50715897934,7.953257899194965,-0.20035814509567862,0.6137123188026236,2118
134,-8.547376979048837,-9.929435929693913,0.6681924290731589,0.6932897744620419,44140.48325286449,7.956631642169388,-0.19796003036999354,0.6131633414775006,2118
135,-8.547380561260374,-9.92943471990894,0.6681919401590115,0.6932917622011878,44086.034867374554,7.953880238257794,-0.19919546721246398,0.613318483865036,2118
136,-8.547380064326,-9.929435788428709,0.6681907604323497,0.693290807374911,44191.43359436677,7.953271723722216,-0.19600165732509078,0.6138285343445353,2118
137,-8.547380729858096,-9.929434765294209,0.668188829159766,0.693290005146654,44148.96446331635,7.954729547620898,-0.1961620201483243,0.6138702506431664,2118
138,-8.547380707062539,-9.929433467814572,0.6681905844600478,0.6932871675578924,44124.22884772478,7.9560879052745275,-0.20027459974538991,0.6125156588952693,2118
139,-8.547383149036653,-9.92943382425303,0.6681923310812948,0.6932843946490601,44096.40237409605,7.95381912047387,-0.19779116048681408,0.6125391720343858,2118
140,-8.547383533711654,-9.929433718527488,0.6681925112051128,0.6932817845575545,44127.17541322303,7.954288205748278,-0.1993184352600846,0.6132042801715889,2118
141,-8.547383620378117,-9.929433025346539,0.6681919638748761,0.6932823871764969,44184.54476491224,7.955901886950079,-0.19740714404502657,0.6129757529235013,2118
142,-8.547384119452614,-9.929432336241875,0.6681914847355581,0.6932765098277102,44148.39903588277,7.952830622406737,-0.19931004029890415,0.6137852478460253,2118
143,-8.547384316120596,-9.929430361471653,0.668188992821654,0.6932776145573463,44189.359907072416,7.954911145868526,-0.195280958053605,0.612889982345008,2118
144,-8.54738388463608,-9.929432063483494,0.6681893531177167,0.6932782754719178,44162.48194257198,7.953053483645478,-0.19867964445876418,0.6124654072311155,2118
145,-8.547386008514984,-9.929430564511646,0.6681903347384228,0.6932766676673799,44133.62924586957,7.953613786215408,-0.1982925681393875,0.613772596711437,2118
146,-8.547386140613176,-9.929432001037638,0.6681928228003131,0.6932735732330965,44132.03732887053,7.9535012787199495,-0.19659243931799056,0.6128011313280304,2118
147,-8.547386131700769,-9.929430274431395,0.6681894340285108,0.6932730000779886,44196.19338542322,7.955331011427408,-0.196623802903375,0.6134691710543929,2118
148,-8.547386805665013,-9.929430426179623,0.6681901626390419,0.6932705920581691,44111.825062831325,7.951902351423184,-0.19868842910807571,0.6123613015822977,2118
149,-8.547385669200121,-9.929429223765585,0.6681867226744479,0.6932694453707761,44125.990395811874,7.953755939373114,-0.19672039352940246,0.6121913577221774,2118
